Date,Location,PM2.5,NO2,SO2,AQI
2023-06-28 00:00:00,Hyderabad,88.75,48.42,27.22,147.266
2023-06-28 00:00:00,Indore,123.91,74.99000000000001,41.47,99.47600000000001
2023-06-28 00:00:00,Jaipur,139.05,50.06,20.983333333333334,74.98333333333335
2023-06-28 00:00:00,Kolkata,,,,87.47
2023-06-28 00:00:00,Lucknow,294.07,,27.535,196.13125
2023-06-28 00:00:00,Madurai,159.88,31.97,45.89,98.20750000000001
2023-06-28 00:00:00,Mumbai,,78.31,,93.6825
2023-06-28 00:00:00,Nagpur,,80.08000000000001,23.625,154.74125
2023-06-28 00:00:00,Nashik,264.24,86.75,33.62,119.40875
2023-06-28 00:00:00,Patna,182.695,29.86,,182.93125
2023-06-28 00:00:00,Pune,178.39499999999998,,30.66,100.54166666666667
2023-06-28 00:00:00,Surat,187.86,,10.45,129.06625
2023-06-29 00:00:00,Ahmedabad,,,,82.67
2023-06-29 00:00:00,Bengaluru,,45.4,46.66,124.67499999999998
2023-06-29 00:00:00,Bhopal,157.68,91.16,9.96,86.26666666666667
2023-06-29 00:00:00,Chandigarh,124.24,53.14,6.55,141.80599999999998
2023-06-29 00:00:00,Chennai,240.77,,17.99,121.48333333333335
2023-06-29 00:00:00,Coimbatore,70.93,53.065,39.885000000000005,54.626666666666665
2023-06-29 00:00:00,Delhi,168.585,,26.05,102.89375
2023-06-29 00:00:00,Hyderabad,87.22,,22.185000000000002,54.7025
2023-06-29 00:00:00,Indore,207.9433333333333,16.32,19.459999999999997,78.61666666666666
2023-06-29 00:00:00,Jaipur,219.98000000000002,,22.72,113.87166666666667
2023-06-29 00:00:00,Kochi,195.58,34.91,22.255000000000003,120.747
2023-06-29 00:00:00,Kolkata,77.75,,,206.59833333333336
2023-06-29 00:00:00,Lucknow,,83.36,,81.9075
2023-06-29 00:00:00,Madurai,266.86,56.1,6.14,103.73125
2023-06-29 00:00:00,Mumbai,176.765,58.13,37.26,86.2525
2023-06-29 00:00:00,Nagpur,122.88000000000001,24.119999999999997,26.389999999999997,98.80499999999999
2023-06-29 00:00:00,Nashik,187.07,56.255,42.35666666666666,175.80833333333334
2023-06-29 00:00:00,Patna,,,7.62,147.61166666666668
2023-06-29 00:00:00,Pune,,,,225.85
2023-06-29 00:00:00,Surat,,39.915,,51.1425
2023-06-30 00:00:00,Ahmedabad,104.16,,22.64,129.45125
2023-06-30 00:00:00,Bengaluru,,80.37,,90.555
2023-06-30 00:00:00,Bhopal,277.65,,22.863333333333333,171.66583333333332
2023-06-30 00:00:00,Chandigarh,191.51,26.41,34.230000000000004,94.3
2023-06-30 00:00:00,Chennai,176.08,,36.72,127.58500000000001
2023-06-30 00:00:00,Coimbatore,175.85,66.19333333333334,,119.08777777777777
2023-06-30 00:00:00,Delhi,286.05,,35.94,161.42458333333332
2023-06-30 00:00:00,Hyderabad,254.2,,,286.33500000000004
2023-06-30 00:00:00,Indore,87.05,41.07,42.54,96.31375
2023-06-30 00:00:00,Jaipur,153.37,,25.740000000000002,136.975
2023-06-30 00:00:00,Kochi,154.55,,,166.13666666666666
2023-06-30 00:00:00,Kolkata,89.2,,26.255000000000003,70.28000000000002
2023-06-30 00:00:00,Lucknow,170.8,95.89,4.9350000000000005,124.227
2023-06-30 00:00:00,Madurai,,48.403333333333336,,56.531666666666666
2023-06-30 00:00:00,Mumbai,146.01749999999998,85.85,,98.831875
2023-06-30 00:00:00,Nagpur,,51.56,38.7625,152.225625
2023-06-30 00:00:00,Nashik,207.45,59.38,27.363333333333333,98.06444444444445
2023-06-30 00:00:00,Patna,230.48000000000002,76.82,,129.99833333333333
2023-06-30 00:00:00,Pune,118.60000000000001,41.77,42.67,66.495
2023-06-30 00:00:00,Surat,43.11,,12.616666666666667,96.77166666666668
2023-07-01 00:00:00,Ahmedabad,165.635,,12.98,111.21291666666667
2023-07-01 00:00:00,Bengaluru,138.57333333333332,,49.56,90.86444444444443
2023-07-01 00:00:00,Bhopal,150.85,49.47666666666667,47.6,82.64222222222222
2023-07-01 00:00:00,Chandigarh,145.34,97.55,29.20333333333333,100.37066666666666
2023-07-01 00:00:00,Chennai,151.07,,,114.13999999999999
2023-07-01 00:00:00,Coimbatore,73.28,,40.49333333333333,59.350833333333334
2023-07-01 00:00:00,Delhi,,,12.694999999999999,126.31888888888886
2023-07-01 00:00:00,Hyderabad,168.76,,21.91,112.67166666666668
2023-07-01 00:00:00,Indore,182.75,,42.15,117.2475
2023-07-01 00:00:00,Jaipur,,,,70.75
2023-07-01 00:00:00,Kochi,150.91,22.41333333333333,24.17,60.358333333333334
2023-07-01 00:00:00,Kolkata,225.22,37.26,,165.39333333333332
2023-07-01 00:00:00,Lucknow,,73.36,35.85,92.29
2023-07-01 00:00:00,Madurai,184.04,,,121.33375
2023-07-01 00:00:00,Mumbai,160.09,,23.82,91.17999999999999
2023-07-01 00:00:00,Nagpur,176.315,,23.099999999999998,80.11874999999999
2023-07-01 00:00:00,Nashik,138.55,,47.01,97.91833333333334
2023-07-01 00:00:00,Patna,99.07,80.60000000000001,,106.781875
2023-07-01 00:00:00,Pune,169.97500000000002,50.376666666666665,39.485,115.79366666666665
2023-07-01 00:00:00,Surat,,47.82,,200.82999999999998
2023-07-02 00:00:00,Ahmedabad,136.98,27.05,41.65,68.56
2023-07-02 00:00:00,Bengaluru,180.22,79.37,18.316666666666666,141.01916666666668
2023-07-02 00:00:00,Bhopal,56.79,33.98666666666667,39.43333333333333,50.870000000000005
2023-07-02 00:00:00,Chandigarh,14.11,41.125,28.106666666666666,79.35133333333334
2023-07-02 00:00:00,Chennai,,25.59,40.63,33.11
2023-07-02 00:00:00,Coimbatore,,51.345,22.45,105.32000000000001
2023-07-02 00:00:00,Delhi,111.1725,,,104.3175
2023-07-02 00:00:00,Hyderabad,141.70333333333335,,5.365,65.01277777777779
2023-07-02 00:00:00,Indore,195.35,52.01333333333334,,119.82083333333333
2023-07-02 00:00:00,Jaipur,167.38,,19.125,93.2525
2023-07-02 00:00:00,Kochi,189.46333333333334,,,278.5341666666667
2023-07-02 00:00:00,Kolkata,,,14.02,124.23444444444443
2023-07-02 00:00:00,Lucknow,11.66,56.09,32.96666666666667,123.66733333333335
2023-07-02 00:00:00,Madurai,,55.39,,90.185
2023-07-02 00:00:00,Mumbai,96.01,63.535,,79.77250000000001
2023-07-02 00:00:00,Nagpur,87.97,67.78,36.01,114.26499999999999
2023-07-02 00:00:00,Nashik,,27.86,,74.845
2023-07-02 00:00:00,Patna,147.31,55.13666666666666,32.19,146.13733333333334
2023-07-02 00:00:00,Pune,,80.72,17.5875,126.34854166666666
2023-07-02 00:00:00,Surat,189.52,93.53,27.59,120.322
2023-07-03 00:00:00,Ahmedabad,255.59,,20.12,130.51874999999998
2023-07-03 00:00:00,Bengaluru,161.41,,,119.57333333333334
2023-07-03 00:00:00,Bhopal,270.245,13.94,,142.0925
2023-07-03 00:00:00,Chandigarh,71.855,,,59.80500000000001
2023-07-03 00:00:00,Chennai,,,,28.55
2023-07-03 00:00:00,Coimbatore,,61.1,29.42,150.615
2023-07-03 00:00:00,Delhi,254.04,33.49,1.33,102.76499999999999
2023-07-03 00:00:00,Hyderabad,204.67,,,112.71499999999999
2023-07-03 00:00:00,Indore,81.13499999999999,77.87,,61.94833333333333
2023-07-03 00:00:00,Jaipur,,34.77,16.953333333333333,70.05583333333334
2023-07-03 00:00:00,Kochi,36.93,48.99,3.1,39.16
2023-07-03 00:00:00,Kolkata,,68.43,42.11,73.7275
2023-07-03 00:00:00,Lucknow,223.04,60.11333333333334,35.56,106.23777777777777
2023-07-03 00:00:00,Madurai,145.95,,25.57,95.40266666666666
2023-07-03 00:00:00,Mumbai,174.565,27.28,43.6,144.623
2023-07-03 00:00:00,Nagpur,,,7.71,35.50666666666667
2023-07-03 00:00:00,Nashik,101.04,69.89,,72.85333333333334
2023-07-03 00:00:00,Patna,,42.415,8.69,97.35375
2023-07-03 00:00:00,Pune,36.96,54.63,,107.32
2023-07-03 00:00:00,Surat,,,3.11,21.3275
2023-07-04 00:00:00,Ahmedabad,,58.81,29.62,54.48333333333333
2023-07-04 00:00:00,Bengaluru,248.83,,3.26,135.7579166666667
2023-07-04 00:00:00,Bhopal,26.35,,34.28,44.22
2023-07-04 00:00:00,Chandigarh,136.7,96.9,17.81,76.5075
2023-07-04 00:00:00,Chennai,195.97,50.61,20.02,115.69199999999998
2023-07-04 00:00:00,Coimbatore,88.72,,,98.38
2023-07-04 00:00:00,Delhi,145.40333333333334,59.77,38.74,149.38583333333332
2023-07-04 00:00:00,Hyderabad,108.46499999999999,,4.68,116.66125
2023-07-04 00:00:00,Indore,23.7,,34.76,29.229999999999997
2023-07-04 00:00:00,Jaipur,140.31333333333333,13.84,,138.46270833333332
2023-07-04 00:00:00,Kochi,,,33.15,23.63
2023-07-04 00:00:00,Kolkata,,37.285,24.93,111.49374999999999
2023-07-04 00:00:00,Lucknow,,40.980000000000004,39.21,160.8075
2023-07-04 00:00:00,Madurai,179.64000000000001,95.91,,215.02749999999997
2023-07-04 00:00:00,Mumbai,12.67,36.13,,56.9385
2023-07-04 00:00:00,Nagpur,282.0,38.54666666666667,7.1850000000000005,109.24388888888889
2023-07-04 00:00:00,Nashik,,56.445,,194.52166666666665
2023-07-04 00:00:00,Patna,169.05666666666667,,46.19,114.97166666666666
2023-07-04 00:00:00,Pune,44.88,54.31999999999999,20.53,89.6525
2023-07-04 00:00:00,Surat,138.13,18.57,29.69,70.826
2023-07-05 00:00:00,Ahmedabad,,16.37,23.37,43.5
2023-07-05 00:00:00,Bengaluru,79.76,43.934999999999995,12.49,139.48624999999998
2023-07-05 00:00:00,Bhopal,152.98000000000002,46.02,24.06,102.36
2023-07-05 00:00:00,Chandigarh,221.75,61.75,11.44,88.355625
2023-07-05 00:00:00,Chennai,182.84,,22.29,89.52666666666666
2023-07-05 00:00:00,Coimbatore,173.99,78.44,23.64,176.32800000000003
2023-07-05 00:00:00,Delhi,,20.35,4.26,36.322500000000005
2023-07-05 00:00:00,Hyderabad,,40.550000000000004,15.94,64.95666666666666
2023-07-05 00:00:00,Indore,,69.66,33.79,51.724999999999994
2023-07-05 00:00:00,Jaipur,134.57,86.69,,101.37666666666667
2023-07-05 00:00:00,Kochi,238.55,53.005,47.87,121.18300000000002
2023-07-05 00:00:00,Kolkata,78.89,6.85,21.82,106.013
2023-07-05 00:00:00,Lucknow,274.01,,7.53,131.30624999999998
2023-07-05 00:00:00,Madurai,79.545,83.53,,87.53125
2023-07-05 00:00:00,Mumbai,197.28500000000003,30.75,29.016666666666666,101.36133333333333
2023-07-05 00:00:00,Nagpur,,,43.36,181.19444444444443
2023-07-05 00:00:00,Nashik,297.8,15.61,23.203333333333333,105.78416666666666
2023-07-05 00:00:00,Patna,109.485,49.94,3.35,70.00625
2023-07-05 00:00:00,Pune,,39.3875,39.3,135.099375
2023-07-05 00:00:00,Surat,15.25,69.91,32.16,98.68799999999999
2023-07-06 00:00:00,Ahmedabad,,,31.240000000000002,87.03750000000001
2023-07-06 00:00:00,Bengaluru,44.44,,,96.9
2023-07-06 00:00:00,Bhopal,64.84,,35.114999999999995,75.985
2023-07-06 00:00:00,Chandigarh,,,,189.99249999999998
2023-07-06 00:00:00,Chennai,192.15,90.74,8.43,101.8725
2023-07-06 00:00:00,Coimbatore,137.26,86.56,21.92,127.6375
2023-07-06 00:00:00,Delhi,160.96,16.39,,86.72000000000001
2023-07-06 00:00:00,Hyderabad,50.5,74.16,8.23,92.364
2023-07-06 00:00:00,Indore,15.64,79.34,28.560000000000002,75.49350000000001
2023-07-06 00:00:00,Jaipur,201.69,,36.019999999999996,150.2875
2023-07-06 00:00:00,Kochi,95.435,,20.355,171.7175
2023-07-06 00:00:00,Kolkata,249.85,57.605,,202.20166666666668
2023-07-06 00:00:00,Lucknow,273.39,43.160000000000004,27.72,165.656
2023-07-06 00:00:00,Madurai,177.59500000000003,17.715,26.64,137.3425
2023-07-06 00:00:00,Mumbai,287.93,,34.565,195.96375
2023-07-06 00:00:00,Nagpur,,62.78,28.41,77.13374999999999
2023-07-06 00:00:00,Nashik,,44.29,16.045,140.93833333333336
2023-07-06 00:00:00,Patna,112.205,,,104.91749999999999
2023-07-06 00:00:00,Pune,,69.24666666666667,,138.37555555555556
2023-07-06 00:00:00,Surat,153.9,36.714999999999996,,101.58166666666665
2023-07-07 00:00:00,Ahmedabad,,45.370000000000005,36.31,141.84625
2023-07-07 00:00:00,Bengaluru,140.0,58.04666666666666,,103.16555555555556
2023-07-07 00:00:00,Bhopal,,52.199999999999996,7.3,29.749999999999996
2023-07-07 00:00:00,Chandigarh,118.89333333333332,35.352,6.2,138.90006666666665
2023-07-07 00:00:00,Chennai,247.11,,21.82,160.88666666666668
2023-07-07 00:00:00,Coimbatore,247.93,38.35,7.25,104.053
2023-07-07 00:00:00,Delhi,251.65,,23.96,110.14833333333333
2023-07-07 00:00:00,Hyderabad,294.76,,31.534999999999997,223.635
2023-07-07 00:00:00,Indore,109.755,,,69.7875
2023-07-07 00:00:00,Jaipur,,93.65,33.5,155.9375
2023-07-07 00:00:00,Kochi,128.98399999999998,,37.88,99.35799999999999
2023-07-07 00:00:00,Kolkata,,79.35,,223.435
2023-07-07 00:00:00,Lucknow,67.63,77.56,13.03,127.7225
2023-07-07 00:00:00,Madurai,51.09,52.44,20.47,61.003
2023-07-07 00:00:00,Mumbai,178.44,62.54,,217.09499999999994
2023-07-07 00:00:00,Nagpur,203.55,31.59,23.36,158.52500000000003
2023-07-07 00:00:00,Nashik,99.53,25.92,44.74,69.155
2023-07-07 00:00:00,Patna,179.17,38.16,26.18,81.17
2023-07-07 00:00:00,Pune,,,20.23,31.991666666666667
2023-07-07 00:00:00,Surat,,,23.67,26.88888888888889
2023-07-08 00:00:00,Ahmedabad,172.0666666666667,59.93,,103.17222222222223
2023-07-08 00:00:00,Bengaluru,,21.025,26.51,36.266666666666666
2023-07-08 00:00:00,Bhopal,50.355000000000004,78.7,1.7999999999999998,58.493750000000006
2023-07-08 00:00:00,Chandigarh,,37.45,12.91,74.54625000000001
2023-07-08 00:00:00,Chennai,,67.18,41.754999999999995,72.92333333333333
2023-07-08 00:00:00,Coimbatore,119.67,85.75,11.01,136.68200000000002
2023-07-08 00:00:00,Delhi,292.24,,30.05,182.92666666666665
2023-07-08 00:00:00,Hyderabad,168.57,40.265,17.27,97.65875
2023-07-08 00:00:00,Indore,46.43,39.989999999999995,9.06,85.268
2023-07-08 00:00:00,Jaipur,,57.44,17.924999999999997,51.05833333333334
2023-07-08 00:00:00,Kochi,92.0,30.38,28.705,131.343
2023-07-08 00:00:00,Kolkata,229.44,35.57,,151.52
2023-07-08 00:00:00,Lucknow,,37.01,20.24,55.089999999999996
2023-07-08 00:00:00,Madurai,,39.0,30.18,39.52666666666667
2023-07-08 00:00:00,Mumbai,200.85666666666665,,14.469999999999999,152.25555555555556
2023-07-08 00:00:00,Nagpur,204.315,35.2375,36.586666666666666,100.84583333333333
2023-07-08 00:00:00,Nashik,,93.89,9.0,115.84125
2023-07-08 00:00:00,Patna,233.8,74.495,26.61,88.64625000000001
2023-07-08 00:00:00,Pune,139.14249999999998,59.545,44.754999999999995,141.7135
2023-07-08 00:00:00,Surat,,84.53666666666668,26.366666666666664,75.44944444444444
2023-07-09 00:00:00,Ahmedabad,25.03,,,81.29
2023-07-09 00:00:00,Bengaluru,187.73,75.14,,229.12666666666667
2023-07-09 00:00:00,Bhopal,94.015,,,71.89999999999999
2023-07-09 00:00:00,Chandigarh,117.325,68.865,,78.50888888888889
2023-07-09 00:00:00,Chennai,208.46,13.05,,224.53888888888886
2023-07-09 00:00:00,Coimbatore,245.81,,23.85,97.644
2023-07-09 00:00:00,Delhi,230.06,43.85,22.52,97.53999999999999
2023-07-09 00:00:00,Hyderabad,62.61,21.759999999999998,39.49,89.47
2023-07-09 00:00:00,Indore,72.765,70.84,,97.875
2023-07-09 00:00:00,Jaipur,,,,155.92000000000002
2023-07-09 00:00:00,Kochi,104.42500000000001,69.145,,154.32333333333335
2023-07-09 00:00:00,Kolkata,77.96,,25.285,136.2875
2023-07-09 00:00:00,Lucknow,35.07,66.93,,75.08875
2023-07-09 00:00:00,Madurai,134.66,9.65,12.14,95.14374999999998
2023-07-09 00:00:00,Mumbai,123.93,,28.86,83.14
2023-07-09 00:00:00,Nagpur,225.21499999999997,73.29,37.74,96.23125
2023-07-09 00:00:00,Nashik,,,34.27,134.01999999999998
2023-07-09 00:00:00,Patna,223.57,75.05333333333333,,163.73111111111112
2023-07-09 00:00:00,Pune,217.85,9.64,26.545,142.135
2023-07-09 00:00:00,Surat,,34.93,,212.5
2023-07-10 00:00:00,Ahmedabad,253.135,66.00999999999999,8.74,150.25875
2023-07-10 00:00:00,Bengaluru,99.9,99.24,12.77,175.405
2023-07-10 00:00:00,Bhopal,,52.769999999999996,,52.769999999999996
2023-07-10 00:00:00,Chandigarh,221.37,50.21,33.93,172.542
2023-07-10 00:00:00,Chennai,190.39,60.614999999999995,,227.09166666666667
2023-07-10 00:00:00,Coimbatore,277.19,,33.12,223.5525
2023-07-10 00:00:00,Delhi,,,30.163333333333338,28.24666666666667
2023-07-10 00:00:00,Hyderabad,78.68,,47.3,103.49000000000001
2023-07-10 00:00:00,Indore,248.42,42.28,6.73,126.69199999999998
2023-07-10 00:00:00,Jaipur,95.09,83.57499999999999,,100.04625
2023-07-10 00:00:00,Kochi,143.03,47.95,16.2,112.70749999999998
2023-07-10 00:00:00,Lucknow,,29.02,31.865000000000002,102.76875
2023-07-10 00:00:00,Madurai,,,33.21,156.885
2023-07-10 00:00:00,Mumbai,171.17,,29.07,231.13333333333335
2023-07-10 00:00:00,Nagpur,131.505,7.68,24.46,149.273
2023-07-10 00:00:00,Nashik,146.69,,35.410000000000004,91.05
2023-07-10 00:00:00,Patna,278.06,,24.255,195.75958333333332
2023-07-10 00:00:00,Pune,187.06,46.55,,205.53666666666663
2023-07-10 00:00:00,Surat,,23.905,,144.46944444444443
2023-07-11 00:00:00,Ahmedabad,221.2,65.01,,158.55999999999997
2023-07-11 00:00:00,Bengaluru,148.38,48.68,,114.57333333333334
2023-07-11 00:00:00,Bhopal,207.96,32.0,31.724999999999998,131.52291666666667
2023-07-11 00:00:00,Chandigarh,,62.03,36.745,61.23499999999999
2023-07-11 00:00:00,Chennai,153.89333333333335,45.88,,62.75333333333333
2023-07-11 00:00:00,Coimbatore,274.46,71.63,,155.73222222222222
2023-07-11 00:00:00,Delhi,224.135,91.44,,143.84125
2023-07-11 00:00:00,Hyderabad,122.65,,40.835,85.56875
2023-07-11 00:00:00,Indore,116.8,,29.11,170.92499999999998
2023-07-11 00:00:00,Jaipur,,96.04,,148.05666666666667
2023-07-11 00:00:00,Kochi,196.76666666666665,31.03,37.405,90.14033333333332
2023-07-11 00:00:00,Kolkata,,64.76666666666667,38.89,151.54888888888888
2023-07-11 00:00:00,Lucknow,99.745,,7.9,117.73124999999999
2023-07-11 00:00:00,Madurai,189.94,,22.715,86.875
2023-07-11 00:00:00,Mumbai,,25.34,11.31,132.285
2023-07-11 00:00:00,Nagpur,48.41,,,75.69333333333333
2023-07-11 00:00:00,Nashik,23.87,51.71,32.84,85.6225
2023-07-11 00:00:00,Patna,,78.18,,91.22749999999999
2023-07-11 00:00:00,Pune,,63.59,25.05333333333333,66.7311111111111
2023-07-11 00:00:00,Surat,86.32,51.9,33.1,53.665
2023-07-12 00:00:00,Ahmedabad,53.0,,17.85,35.425
2023-07-12 00:00:00,Bengaluru,,,26.93,111.37750000000001
2023-07-12 00:00:00,Bhopal,185.8066666666667,76.57,,98.97722222222222
2023-07-12 00:00:00,Chandigarh,,68.81,37.57,55.995
2023-07-12 00:00:00,Chennai,,,,135.36
2023-07-12 00:00:00,Coimbatore,30.59,,,30.59
2023-07-12 00:00:00,Delhi,,32.84,,25.03
2023-07-12 00:00:00,Hyderabad,258.84,91.83,,150.45999999999998
2023-07-12 00:00:00,Indore,194.37,,,288.1825
2023-07-12 00:00:00,Jaipur,84.78999999999999,24.6,43.63,65.84625
2023-07-12 00:00:00,Kochi,,81.06,22.28,97.07875
2023-07-12 00:00:00,Kolkata,203.13,48.644999999999996,24.49,140.476
2023-07-12 00:00:00,Lucknow,,,2.21,85.93
2023-07-12 00:00:00,Madurai,62.68,59.035,5.62,40.1975
2023-07-12 00:00:00,Mumbai,,,38.72,153.25333333333333
2023-07-12 00:00:00,Nagpur,93.08,58.69,33.24,149.91699999999997
2023-07-12 00:00:00,Nashik,140.82999999999998,,,140.82999999999998
2023-07-12 00:00:00,Patna,240.73,39.64,,158.755
2023-07-12 00:00:00,Pune,52.97,41.225,44.51,88.86875
2023-07-12 00:00:00,Surat,77.25,52.74,30.125,108.821
2023-07-13 00:00:00,Ahmedabad,,43.16,34.98,115.47625
2023-07-13 00:00:00,Bengaluru,138.15,,31.846666666666664,200.60555555555558
2023-07-13 00:00:00,Bhopal,299.16,53.67666666666667,,176.41833333333335
2023-07-13 00:00:00,Chandigarh,,45.47,35.65,40.56
2023-07-13 00:00:00,Chennai,49.12,22.93,20.075,52.545
2023-07-13 00:00:00,Coimbatore,,62.72,44.43,93.5675
2023-07-13 00:00:00,Delhi,132.38666666666668,60.26,,73.06666666666668
2023-07-13 00:00:00,Hyderabad,22.54,38.01333333333333,28.832,54.476958333333336
2023-07-13 00:00:00,Indore,237.25,37.675,,102.81833333333334
2023-07-13 00:00:00,Jaipur,185.78500000000003,48.78,,126.92375000000001
2023-07-13 00:00:00,Kochi,239.22,,47.25,151.163125
2023-07-13 00:00:00,Kolkata,,40.026666666666664,28.48,34.25333333333333
2023-07-13 00:00:00,Madurai,,24.12,48.12,47.64000000000001
2023-07-13 00:00:00,Mumbai,202.72,,20.64,138.33499999999998
2023-07-13 00:00:00,Nagpur,127.54333333333334,51.475,37.58,72.19944444444445
2023-07-13 00:00:00,Nashik,249.43,37.63,17.03,91.784
2023-07-13 00:00:00,Patna,134.57,,,136.36488888888888
2023-07-13 00:00:00,Pune,,57.24,37.545,158.83833333333334
2023-07-13 00:00:00,Surat,155.51,50.93,19.27,115.646
2023-07-14 00:00:00,Ahmedabad,86.61,54.9075,23.24,56.889375
2023-07-14 00:00:00,Bengaluru,206.925,48.02333333333333,30.08,140.92866666666666
2023-07-14 00:00:00,Bhopal,257.4,71.055,24.01,101.31875
2023-07-14 00:00:00,Chandigarh,,,,192.085
2023-07-14 00:00:00,Chennai,104.06,90.85,3.4299999999999997,84.29916666666666
2023-07-14 00:00:00,Coimbatore,274.21000000000004,,,163.79000000000002
2023-07-14 00:00:00,Delhi,215.46,39.74,33.505,150.19625
2023-07-14 00:00:00,Hyderabad,,64.115,18.475,142.42666666666668
2023-07-14 00:00:00,Indore,153.37,83.32,21.8925,136.6485
2023-07-14 00:00:00,Jaipur,145.03,96.28,26.12,121.14500000000001
2023-07-14 00:00:00,Kochi,123.51,,,277.345
2023-07-14 00:00:00,Kolkata,181.73,,29.973333333333333,108.25583333333334
2023-07-14 00:00:00,Lucknow,,76.18,41.93,45.20000000000001
2023-07-14 00:00:00,Madurai,,55.19,17.235,57.654999999999994
2023-07-14 00:00:00,Mumbai,182.93,,24.79,143.56875000000002
2023-07-14 00:00:00,Nagpur,138.615,,,226.5025
2023-07-14 00:00:00,Nashik,220.82999999999998,88.73,,212.04999999999998
2023-07-14 00:00:00,Patna,193.55,,26.23,137.19375
2023-07-14 00:00:00,Pune,254.6,91.75,18.12,174.4
2023-07-14 00:00:00,Surat,132.22333333333333,,15.673333333333332,66.81355555555555
2023-07-15 00:00:00,Ahmedabad,89.13,34.57,,138.975
2023-07-15 00:00:00,Bengaluru,160.17,,26.28,121.61749999999998
2023-07-15 00:00:00,Bhopal,159.9,,22.515,96.0
2023-07-15 00:00:00,Chandigarh,146.87,8.6,17.375,132.402
2023-07-15 00:00:00,Chennai,123.325,61.26666666666666,20.144,78.42891666666667
2023-07-15 00:00:00,Coimbatore,266.54,42.28,39.97,112.68800000000002
2023-07-15 00:00:00,Delhi,,,44.98,181.42333333333332
2023-07-15 00:00:00,Hyderabad,,61.01,31.215000000000003,69.63166666666666
2023-07-15 00:00:00,Indore,190.46,37.4,26.13,155.595
2023-07-15 00:00:00,Jaipur,95.55,11.19,38.95,61.004999999999995
2023-07-15 00:00:00,Kochi,252.18,91.01,,137.83
2023-07-15 00:00:00,Kolkata,285.53,23.56,,145.725
2023-07-15 00:00:00,Lucknow,,56.295,45.93,92.32
2023-07-15 00:00:00,Madurai,244.4,26.67,,177.95449999999997
2023-07-15 00:00:00,Mumbai,37.45,66.91666666666667,,120.37104166666667
